_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
6433fa5c8fc47900077e20ac,DEEPAKNTR,EQ,N,1827.0,1801.0,1810.0,1822.65,1820.0,1807.3,383070,693694873.95,2379.7,1681.15,14333,INE288B01029,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:28.209Z,2023-04-10T12:00:28.209Z,0,,1810.88,10-Apr-2023
642eb463094dd400068c711b,DEEPAKNTR,EQ,N,1819.0,1795.75,1805.1,1807.3,1806.0,1806.0,276973,500919101.75,2391.0,1681.15,16461,INE288B01029,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:35.138Z,2023-04-06T12:00:35.138Z,0,,1808.55,06-Apr-2023
642d62e12ea04a0007fae25a,DEEPAKNTR,EQ,N,1811.15,1783.65,1804.0,1806.0,1804.2,1804.1,542930,974419979.0,2391.0,1681.15,28060,INE288B01029,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:33.385Z,2023-04-05T12:00:33.385Z,0,,1794.74,05-Apr-2023
642bb9a3de6eb90007c5e14a,DEEPAKNTR,EQ,N,1858.15,1799.6,1850.0,1804.1,1808.9,1842.6,325047,591458568.3,2391.0,1681.15,24382,INE288B01029,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:11.667Z,2023-04-04T05:46:11.667Z,0,,1819.61,03-Apr-2023
6426cb7ffa6ac80007ed882b,DEEPAKNTR,EQ,N,1855.0,1800.5,1800.5,1842.6,1841.0,1801.95,537251,989623709.85,2391.0,1681.15,29411,INE288B01029,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:03.272Z,2023-03-31T12:01:03.272Z,0,,1842.01,31-Mar-2023
64242860de5deb00074f7ea3,DEEPAKNTR,EQ,N,1819.0,1788.15,1805.9,1801.95,1795.65,1798.2,375933,678419079.7,2391.0,1681.15,19391,INE288B01029,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.977Z,2023-03-29T12:00:32.977Z,0,,1804.63,29-Mar-2023
6422d6e34334450007b9124b,DEEPAKNTR,EQ,N,1807.1,1784.55,1797.95,1798.2,1799.0,1792.7,272018,489152419.8,2391.0,1681.15,20097,INE288B01029,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:35.321Z,2023-03-28T12:00:35.321Z,0,,1798.24,28-Mar-2023
6421857f341dfa0007d434ea,DEEPAKNTR,EQ,N,1804.5,1762.0,1780.1,1792.7,1795.0,1780.05,319068,571115708.5,2391.0,1681.15,18825,INE288B01029,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:03.501Z,2023-03-27T12:01:03.501Z,0,,1789.95,27-Mar-2023
642836527ae9d00007117413,DEEPAKNTR,EQ,N,1824.45,1777.0,1810.05,1780.05,1777.0,1810.3,368678,664308826.05,2391.0,1681.15,26343,INE288B01029,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:06.748Z,2023-04-01T13:49:06.748Z,0,,1801.87,24-Mar-2023
641c3f614052850007ffb630,DEEPAKNTR,EQ,N,1814.0,1793.4,1796.0,1810.3,1810.0,1804.7,208886,377533262.25,2391.0,1681.15,13404,INE288B01029,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:33.729Z,2023-03-23T12:00:33.729Z,0,,1807.37,23-Mar-2023
641aede070c37800075eb664,DEEPAKNTR,EQ,N,1819.0,1796.0,1796.0,1804.7,1805.0,1795.7,157465,284914660.75,2391.0,1681.15,10835,INE288B01029,2023-03-22,2023-03-21T18:30:00.000Z,2023-03-22T12:00:32.984Z,2023-03-22T12:00:32.984Z,0,,1809.38,22-Mar-2023
64199c7ff23e5d00077631d7,DEEPAKNTR,EQ,N,1827.95,1790.0,1802.3,1795.7,1793.0,1802.3,214379,387298462.25,2391.0,1681.15,15057,INE288B01029,2023-03-21,2023-03-20T18:30:00.000Z,2023-03-21T12:01:03.207Z,2023-03-21T12:01:03.207Z,0,,1806.61,21-Mar-2023
64184ade4cca9b00071d0f9d,DEEPAKNTR,EQ,N,1805.4,1770.05,1791.05,1802.3,1800.0,1803.9,261749,467454467.8,2391.0,1681.15,19995,INE288B01029,2023-03-20,2023-03-19T18:30:00.000Z,2023-03-20T12:00:30.021Z,2023-03-20T12:00:30.021Z,0,,1785.89,20-Mar-2023
6428364cb12dd2000783be2a,DEEPAKNTR,EQ,N,1835.1,1797.85,1835.1,1803.9,1804.0,1810.2,182866,331421072.6,2391.0,1681.15,14812,INE288B01029,2023-03-17,2023-03-16T18:30:00.000Z,2023-04-01T13:49:00.470Z,2023-04-01T13:49:00.470Z,0,,1812.37,17-Mar-2023
641304ff5a79c20007fb8fac,DEEPAKNTR,EQ,N,1828.4,1775.45,1806.55,1810.2,1810.0,1813.35,340071,614221186.05,2391.0,1681.15,24063,INE288B01029,2023-03-16,2023-03-15T18:30:00.000Z,2023-03-16T12:01:03.076Z,2023-03-16T12:01:03.076Z,0,,1806.16,16-Mar-2023
6411b37fbe244d00086a77a0,DEEPAKNTR,EQ,N,1850.0,1798.2,1845.0,1813.35,1815.8,1831.35,218979,399430343.1,2391.0,1681.15,15978,INE288B01029,2023-03-15,2023-03-14T18:30:00.000Z,2023-03-15T12:01:03.357Z,2023-03-15T12:01:03.357Z,0,,1824.06,15-Mar-2023
641061ff5cd8ce0007c66fae,DEEPAKNTR,EQ,N,1835.0,1781.0,1808.75,1831.35,1835.0,1808.75,298000,539533467.85,2391.0,1681.15,21122,INE288B01029,2023-03-14,2023-03-13T18:30:00.000Z,2023-03-14T12:01:03.360Z,2023-03-14T12:01:03.360Z,0,,1810.51,14-Mar-2023
640f107ff9a53c00076d533f,DEEPAKNTR,EQ,N,1821.2,1790.0,1815.05,1808.75,1814.0,1815.05,266217,480266646.05,2391.0,1681.15,17980,INE288B01029,2023-03-13,2023-03-12T18:30:00.000Z,2023-03-13T12:01:03.343Z,2023-03-13T12:01:03.343Z,0,,1804.04,13-Mar-2023
6428361bcad8390007360069,DEEPAKNTR,EQ,N,1818.75,1780.0,1804.0,1815.05,1818.65,1809.1,211696,381226707.3,2391.0,1681.15,14813,INE288B01029,2023-03-10,2023-03-09T18:30:00.000Z,2023-04-01T13:48:11.977Z,2023-04-01T13:48:11.977Z,0,,1800.82,10-Mar-2023
6409ca619d5f8e0007ab036d,DEEPAKNTR,EQ,N,1844.65,1804.0,1827.0,1809.1,1810.95,1819.85,202958,370324717.65,2391.0,1681.15,14112,INE288B01029,2023-03-09,2023-03-08T18:30:00.000Z,2023-03-09T12:00:33.710Z,2023-03-09T12:00:33.710Z,0,,1824.64,09-Mar-2023
640878ff75b34900075483ee,DEEPAKNTR,EQ,N,1831.5,1793.0,1831.5,1819.85,1824.9,1831.55,224564,406406259.8,2391.0,1681.15,16429,INE288B01029,2023-03-08,2023-03-07T18:30:00.000Z,2023-03-08T12:01:03.212Z,2023-03-08T12:01:03.212Z,0,,1809.76,08-Mar-2023
642836116d709e0007ede9d4,DEEPAKNTR,EQ,N,1849.0,1827.05,1829.85,1831.55,1829.05,1824.3,146927,269891180.0,2391.0,1681.15,11699,INE288B01029,2023-03-06,2023-03-05T18:30:00.000Z,2023-04-01T13:48:01.654Z,2023-04-01T13:48:01.654Z,0,,1836.91,06-Mar-2023
6428360b16ab0d00071bcde0,DEEPAKNTR,EQ,N,1847.7,1819.75,1838.1,1824.3,1824.0,1829.0,193427,354140705.1,2391.0,1681.15,15574,INE288B01029,2023-03-03,2023-03-02T18:30:00.000Z,2023-04-01T13:47:55.212Z,2023-04-01T13:47:55.212Z,0,,1830.88,03-Mar-2023
64008fff4d52cc0007dcadb9,DEEPAKNTR,EQ,N,1864.9,1822.05,1854.95,1829.0,1832.8,1845.75,266524,491157081.65,2391.0,1681.15,19365,INE288B01029,2023-03-02,2023-03-01T18:30:00.000Z,2023-03-02T12:01:03.353Z,2023-03-02T12:01:03.353Z,0,,1842.82,02-Mar-2023
63ff3e7e19ec0c000752283a,DEEPAKNTR,EQ,N,1853.0,1799.15,1800.0,1845.75,1850.55,1799.15,432440,791356114.2,2391.0,1681.15,26873,INE288B01029,2023-03-01,2023-02-28T18:30:00.000Z,2023-03-01T12:01:02.993Z,2023-03-01T12:01:02.993Z,0,,1829.98,01-Mar-2023
63fdece1e9113100068334c1,DEEPAKNTR,EQ,N,1817.95,1777.75,1809.0,1799.15,1800.0,1808.8,313914,564806469.7,2391.0,1681.15,21723,INE288B01029,2023-02-28,2023-02-27T18:30:00.000Z,2023-02-28T12:00:33.053Z,2023-02-28T12:00:33.053Z,0,,1799.24,28-Feb-2023
63fc9b61dc45a5000731c2bf,DEEPAKNTR,EQ,N,1815.0,1765.0,1810.0,1808.8,1812.0,1812.05,318185,569151796.85,2391.0,1681.15,18792,INE288B01029,2023-02-27,2023-02-26T18:30:00.000Z,2023-02-27T12:00:33.037Z,2023-02-27T12:00:33.037Z,0,,1788.74,27-Feb-2023
642835d430507300074cbcd7,DEEPAKNTR,EQ,N,1819.9,1791.0,1794.1,1812.05,1812.95,1793.25,246159,445014319.95,2391.0,1681.15,17237,INE288B01029,2023-02-24,2023-02-23T18:30:00.000Z,2023-04-01T13:47:00.594Z,2023-04-01T13:47:00.594Z,0,,1807.83,24-Feb-2023
63f7557f4ddd690007279957,DEEPAKNTR,EQ,N,1804.45,1757.0,1800.0,1793.25,1800.05,1795.45,350401,624140705.85,2391.0,1681.15,25361,INE288B01029,2023-02-23,2023-02-22T18:30:00.000Z,2023-02-23T12:01:03.536Z,2023-02-23T12:01:03.536Z,0,,1781.22,23-Feb-2023
63f60656ae250300083de655,DEEPAKNTR,EQ,N,1814.25,1771.0,1802.0,1795.45,1793.0,1804.4,349522,625758547.3,2391.0,1681.15,24943,INE288B01029,2023-02-22,2023-02-21T18:30:00.000Z,2023-02-22T12:11:02.951Z,2023-02-22T12:11:02.951Z,0,,1790.33,22-Feb-2023
63f4b27ea27ddb0007e3be6a,DEEPAKNTR,EQ,N,1848.35,1801.0,1812.0,1804.4,1805.05,1812.0,424165,775621177.05,2391.0,1681.15,24517,INE288B01029,2023-02-21,2023-02-20T18:30:00.000Z,2023-02-21T12:01:02.963Z,2023-02-21T12:01:02.963Z,0,,1828.58,21-Feb-2023
63f360e334198a00062fbaf3,DEEPAKNTR,EQ,N,1827.9,1784.0,1804.25,1812.0,1809.0,1804.25,267871,484703412.2,2391.0,1681.15,16943,INE288B01029,2023-02-20,2023-02-19T18:30:00.000Z,2023-02-20T12:00:35.452Z,2023-02-20T12:00:35.452Z,0,,1809.47,20-Feb-2023
642835db7ae9d00007116998,DEEPAKNTR,EQ,N,1829.85,1786.4,1820.0,1804.25,1806.6,1824.85,237877,429997017.65,2391.0,1681.15,18402,INE288B01029,2023-02-17,2023-02-16T18:30:00.000Z,2023-04-01T13:47:07.224Z,2023-04-01T13:47:07.224Z,0,,1807.64,17-Feb-2023
63ee1ae1e9845a00077c1f73,DEEPAKNTR,EQ,N,1838.0,1795.9,1807.9,1824.85,1822.5,1797.95,452510,822569420.55,2391.0,1681.15,30705,INE288B01029,2023-02-16,2023-02-15T18:30:00.000Z,2023-02-16T12:00:33.135Z,2023-02-16T12:00:33.135Z,0,,1817.79,16-Feb-2023
63ecc95cf3c7a10007961c69,DEEPAKNTR,EQ,N,1809.0,1749.0,1749.0,1797.95,1799.5,1757.4,446448,799300812.8,2391.0,1681.15,29287,INE288B01029,2023-02-15,2023-02-14T18:30:00.000Z,2023-02-15T12:00:28.669Z,2023-02-15T12:00:28.669Z,0,,1790.36,15-Feb-2023
63eb77e12dd7bc0006b23275,DEEPAKNTR,EQ,N,1783.5,1735.0,1760.0,1757.4,1755.0,1762.55,298493,523892319.25,2391.0,1681.15,24596,INE288B01029,2023-02-14,2023-02-13T18:30:00.000Z,2023-02-14T12:00:33.463Z,2023-02-14T12:00:33.463Z,0,,1755.12,14-Feb-2023
63ea26637f00b1000747369d,DEEPAKNTR,EQ,N,1800.0,1750.0,1786.0,1762.55,1763.4,1785.7,306424,542055612.6,2391.0,1681.15,30625,INE288B01029,2023-02-13,2023-02-12T18:30:00.000Z,2023-02-13T12:00:35.654Z,2023-02-13T12:00:35.654Z,0,,1768.97,13-Feb-2023
