_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6433fa5b8fc47900077e1bd0,PAGEIND,EQ,N,36870.0,36300.0,36463.0,36622.7,36678.0,36462.65,9663,354138808.05,54349.1,35575.0,5029,INE761H01022,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:27.062Z,2023-04-10T12:00:27.062Z,0,,36648.95,10-Apr-2023,
642eb462094dd400068c6c2a,PAGEIND,EQ,N,37366.95,36366.0,37201.0,36462.65,36542.2,37373.6,27468,1007673364.95,54349.1,35575.0,11472,INE761H01022,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:34.019Z,2023-04-06T12:00:34.019Z,0,,36685.36,06-Apr-2023,
642d62e02ea04a0007fadd6e,PAGEIND,EQ,N,37976.25,37178.9,37856.0,37373.6,37392.0,37789.25,13296,499549181.6,54349.1,35575.0,7251,INE761H01022,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:32.325Z,2023-04-05T12:00:32.325Z,0,,37571.39,05-Apr-2023,
642bb9a2de6eb90007c5dc81,PAGEIND,EQ,N,38230.0,37510.0,38230.0,37789.25,37780.0,37903.3,17092,644164203.65,54349.1,35575.0,7459,INE761H01022,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:10.366Z,2023-04-04T05:46:10.366Z,0,,37688.05,03-Apr-2023,
6426cb7efa6ac80007ed8328,PAGEIND,EQ,N,38600.0,37778.15,38090.0,37903.3,37919.0,38171.8,37024,1409444850.65,54349.1,35575.0,12183,INE761H01022,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:02.155Z,2023-03-31T12:01:02.155Z,0,,38068.41,31-Mar-2023,
6424285fde5deb00074f79ef,PAGEIND,EQ,N,38490.2,37559.05,37725.0,38171.8,37702.0,37889.15,129944,4959506119.1,54349.1,35575.0,30430,INE761H01022,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.007Z,2023-03-29T12:00:32.007Z,0,,38166.49,29-Mar-2023,
6422d6e24334450007b90d80,PAGEIND,EQ,N,38323.9,37673.55,38132.5,37889.15,37705.0,37495.1,54574,2078412179.35,54349.1,35575.0,14589,INE761H01022,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:34.252Z,2023-03-28T12:00:34.252Z,0,,38084.29,28-Mar-2023,
6421857e341dfa0007d4303b,PAGEIND,EQ,N,37728.0,36900.0,37051.05,37495.1,37362.0,37115.25,18517,692522045.95,54349.1,35575.0,8914,INE761H01022,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:02.580Z,2023-03-27T12:01:02.580Z,0,,37399.26,27-Mar-2023,
642836517ae9d00007116f09,PAGEIND,EQ,N,37750.0,37010.0,37516.35,37115.25,37100.0,37516.35,12070,451091428.0,54349.1,35575.0,6713,INE761H01022,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:05.632Z,2023-04-01T13:49:05.632Z,0,,37372.94,24-Mar-2023,
641c3f604052850007ffb19b,PAGEIND,EQ,N,38500.0,37401.15,38500.0,37516.35,37519.0,38597.45,24040,905433071.2,54349.1,35575.0,12151,INE761H01022,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:32.751Z,2023-03-23T12:00:32.751Z,0,,37663.61,23-Mar-2023,
