_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
63f4b27ea27ddb0007e3bdc9,IGL,EQ,N,447.35,434.45,436.8,437.05,436.2,436.2,3079146,1357184324.25,452.0,321.0,58909,INE203G01027,2023-02-21,2023-02-20T18:30:00.000Z,2023-02-21T12:01:02.851Z,2023-02-21T12:01:02.851Z,0,,440.77,21-Feb-2023,
63f360e334198a00062fba4e,IGL,EQ,N,438.7,430.75,432.6,436.2,434.3,432.25,1308768,568990170.5,452.0,321.0,25325,INE203G01027,2023-02-20,2023-02-19T18:30:00.000Z,2023-02-20T12:00:35.296Z,2023-02-20T12:00:35.296Z,0,,434.75,20-Feb-2023,
642835db7ae9d000071168f1,IGL,EQ,N,437.15,430.0,434.9,432.25,431.25,435.8,661823,286374755.35,452.0,321.0,12889,INE203G01027,2023-02-17,2023-02-16T18:30:00.000Z,2023-04-01T13:47:07.067Z,2023-04-01T13:47:07.067Z,0,,432.71,17-Feb-2023,
63ee1ae0e9845a00077c1ecf,IGL,EQ,N,440.2,430.55,436.5,435.8,435.0,435.4,868863,378059936.95,452.0,321.0,22700,INE203G01027,2023-02-16,2023-02-15T18:30:00.000Z,2023-02-16T12:00:32.993Z,2023-02-16T12:00:32.993Z,0,,435.12,16-Feb-2023,
63ecc95cf3c7a10007961bc6,IGL,EQ,N,436.6,427.65,428.0,435.4,435.9,430.15,1846368,798844668.65,452.0,321.0,45247,INE203G01027,2023-02-15,2023-02-14T18:30:00.000Z,2023-02-15T12:00:28.514Z,2023-02-15T12:00:28.514Z,0,,432.66,15-Feb-2023,
63eb77e12dd7bc0006b231be,IGL,EQ,N,435.25,422.5,433.0,430.15,429.75,433.85,1592363,684116155.8,452.0,321.0,46278,INE203G01027,2023-02-14,2023-02-13T18:30:00.000Z,2023-02-14T12:00:33.320Z,2023-02-14T12:00:33.320Z,0,,429.62,14-Feb-2023,
63ea26637f00b100074735fe,IGL,EQ,N,443.1,431.45,443.1,433.85,434.0,442.1,2405400,1045275162.8,452.0,321.0,61668,INE203G01027,2023-02-13,2023-02-12T18:30:00.000Z,2023-02-13T12:00:35.520Z,2023-02-13T12:00:35.520Z,0,,434.55,13-Feb-2023,
642835e8faf76300072ef45a,IGL,EQ,N,445.0,430.0,432.0,442.1,442.0,433.15,2360019,1038090955.5,452.0,321.0,57072,INE203G01027,2023-02-10,2023-02-09T18:30:00.000Z,2023-04-01T13:47:20.166Z,2023-04-01T13:47:20.166Z,0,,439.87,10-Feb-2023,
63e4e0631df6cc0007b3d668,IGL,EQ,N,436.45,427.1,434.2,433.15,434.0,436.05,833664,359396881.35,452.0,321.0,24096,INE203G01027,2023-02-09,2023-02-08T18:30:00.000Z,2023-02-09T12:00:35.252Z,2023-02-09T12:00:35.252Z,0,,431.11,09-Feb-2023,
63e38edc77e63d0007d9bba1,IGL,EQ,N,437.2,418.85,421.0,436.05,434.35,421.9,1500730,647736065.85,452.0,321.0,34413,INE203G01027,2023-02-08,2023-02-07T18:30:00.000Z,2023-02-08T12:00:28.608Z,2023-02-08T12:00:28.608Z,0,,431.61,08-Feb-2023,
63e23d7e9029740006c924fe,IGL,EQ,N,424.75,415.05,421.25,421.9,421.15,423.25,1113439,467179916.65,452.0,321.0,26587,INE203G01027,2023-02-07,2023-02-06T18:30:00.000Z,2023-02-07T12:01:02.955Z,2023-02-07T12:01:02.955Z,0,,419.58,07-Feb-2023,"[{'symbol': 'IGL', 'series': 'EQ', 'ind': '-', 'faceVal': '2', 'subject': 'Interim Dividend - Rs 3 Per Share', 'exDate': '07-Feb-2023', 'recDate': '07-Feb-2023', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Indraprastha Gas Limited', 'isin': 'INE203G01019', 'ndEndDate': '-', 'caBroadcastDate': None}]"
63e0ebffe9486e000641a9f2,IGL,EQ,N,425.25,414.5,418.5,423.25,423.0,418.9,1131571,476338948.8,452.0,321.0,29825,INE203G01027,2023-02-06,2023-02-05T18:30:00.000Z,2023-02-06T12:01:03.291Z,2023-02-06T12:01:03.291Z,0,,420.95,06-Feb-2023,
642833307ae9d0000711550e,IGL,EQ,N,428.4,418.15,426.8,418.9,420.0,424.65,985431,415442543.95,452.0,321.0,26331,INE203G01027,2023-02-03,2023-02-02T18:30:00.000Z,2023-04-01T13:35:44.107Z,2023-04-01T13:35:44.107Z,0,,421.58,03-Feb-2023,
63dba5e149199b0007c38eb4,IGL,EQ,N,429.8,418.2,422.0,424.65,425.0,423.95,940650,397687868.95,452.0,321.0,21530,INE203G01027,2023-02-02,2023-02-01T18:30:00.000Z,2023-02-02T12:00:33.524Z,2023-02-02T12:00:33.524Z,0,,422.78,02-Feb-2023,
63da545bce536a0007465571,IGL,EQ,N,433.5,418.05,427.0,423.95,424.0,425.45,1090246,466356006.95,452.0,321.0,22986,INE203G01027,2023-02-01,2023-01-31T18:30:00.000Z,2023-02-01T12:00:27.976Z,2023-02-01T12:00:27.976Z,0,,427.75,01-Feb-2023,
63d902e1595bb20007085c6d,IGL,EQ,N,428.0,414.0,416.5,425.45,427.0,416.1,1359668,574431934.15,452.0,321.0,25382,INE203G01027,2023-01-31,2023-01-30T18:30:00.000Z,2023-01-31T12:00:33.075Z,2023-01-31T12:00:33.075Z,0,,422.48,31-Jan-2023,
63d7b17e664d7a0006782820,IGL,EQ,N,420.0,409.5,418.55,416.1,417.1,417.9,1671754,693672867.95,452.0,321.0,35214,INE203G01027,2023-01-30,2023-01-29T18:30:00.000Z,2023-01-30T12:01:02.921Z,2023-01-30T12:01:02.921Z,0,,414.94,30-Jan-2023,
642821079d5f4500072ed879,IGL,EQ,N,424.5,409.35,416.3,417.9,419.25,413.15,2008195,838493377.35,452.0,321.0,39164,INE203G01027,2023-01-27,2023-01-26T18:30:00.000Z,2023-04-01T12:18:15.564Z,2023-04-01T12:18:15.564Z,0,,417.54,27-Jan-2023,
63d119ff1947950006dffa58,IGL,EQ,N,425.0,409.45,420.5,413.15,414.0,424.2,1051817,436544862.5,452.0,321.0,24387,INE203G01027,2023-01-25,2023-01-24T18:30:00.000Z,2023-01-25T12:01:03.482Z,2023-01-25T12:01:03.482Z,0,,415.04,25-Jan-2023,
63cfc87e1e67540007c91ee1,IGL,EQ,N,433.95,417.7,433.95,424.2,424.55,431.75,1185517,502354787.15,452.0,321.0,19815,INE203G01027,2023-01-24,2023-01-23T18:30:00.000Z,2023-01-24T12:01:02.843Z,2023-01-24T12:01:02.843Z,0,,423.74,24-Jan-2023,
