_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
6433fa5b8fc47900077e1d64,SBIN,EQ,N,530.4,524.4,529.25,526.3,525.7,527.65,17335453,9140693489.7,629.55,430.7,138261,INE062A01020,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:27.426Z,2023-04-10T12:00:27.426Z,0,,527.28,10-Apr-2023
642eb462094dd400068c6dc4,SBIN,EQ,N,533.7,521.65,524.0,527.65,527.7,523.0,25125879,13282981142.75,629.55,430.7,232693,INE062A01020,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:34.417Z,2023-04-06T12:00:34.417Z,0,,528.66,06-Apr-2023
642d62e02ea04a0007fadefb,SBIN,EQ,N,527.6,519.05,527.0,523.0,523.5,526.75,13574801,7093806223.3,629.55,430.7,174172,INE062A01020,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:32.695Z,2023-04-05T12:00:32.695Z,0,,522.57,05-Apr-2023
642bb9a2de6eb90007c5de0f,SBIN,EQ,N,528.5,522.1,524.75,526.75,525.6,523.75,14210949,7474113454.4,629.55,430.7,137769,INE062A01020,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:10.847Z,2023-04-04T05:46:10.847Z,0,,525.94,03-Apr-2023
6426cb7efa6ac80007ed84d4,SBIN,EQ,N,524.9,519.35,520.65,523.75,523.0,516.5,17356345,9061133003.0,629.55,430.7,210617,INE062A01020,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:02.527Z,2023-03-31T12:01:02.527Z,0,,522.06,31-Mar-2023
64242860de5deb00074f7b7c,SBIN,EQ,N,518.0,506.3,509.0,516.5,517.0,508.1,24203789,12397477065.0,629.55,430.7,216794,INE062A01020,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.362Z,2023-03-29T12:00:32.362Z,0,,512.21,29-Mar-2023
6422d6e24334450007b90f16,SBIN,EQ,N,511.75,503.85,511.45,508.1,509.0,510.15,15833599,8042852927.3,629.55,430.7,199721,INE062A01020,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:34.654Z,2023-03-28T12:00:34.654Z,0,,507.96,28-Mar-2023
6421857e341dfa0007d431ca,SBIN,EQ,N,514.15,501.55,507.0,510.15,509.0,505.35,15674218,7982618562.65,629.55,430.7,224703,INE062A01020,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:02.909Z,2023-03-27T12:01:02.909Z,0,,509.28,27-Mar-2023
642836527ae9d000071170ba,SBIN,EQ,N,514.95,503.45,514.5,505.35,505.5,512.75,14416984,7356153435.65,629.55,430.7,194898,INE062A01020,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:06.080Z,2023-04-01T13:49:06.080Z,0,,510.24,24-Mar-2023
641c3f614052850007ffb314,SBIN,EQ,N,521.0,511.5,519.4,512.75,512.0,521.55,22097792,11429112837.45,629.55,430.7,261069,INE062A01020,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:33.108Z,2023-03-23T12:00:33.108Z,0,,517.21,23-Mar-2023
