_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
6433fa5b8fc47900077e1dee,IOC,EQ,N,78.2,77.4,77.7,77.8,77.85,77.7,5706517,443726853.35,136.05,65.2,30830,INE242A01010,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:27.562Z,2023-04-10T12:00:27.562Z,0,,77.76,10-Apr-2023
642eb462094dd400068c6e58,IOC,EQ,N,77.85,76.9,77.15,77.7,77.75,77.15,5063531,392087126.3,136.05,65.2,23261,INE242A01010,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:34.571Z,2023-04-06T12:00:34.571Z,0,,77.43,06-Apr-2023
642d62e02ea04a0007fadf93,IOC,EQ,N,78.25,77.0,78.05,77.15,77.2,77.5,6867318,531076948.7,136.05,65.2,36138,INE242A01010,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:32.815Z,2023-04-05T12:00:32.815Z,0,,77.33,05-Apr-2023
642bb9a2de6eb90007c5dea2,IOC,EQ,N,78.25,76.9,77.25,77.5,77.65,77.9,11416090,883879189.25,136.05,65.2,39691,INE242A01010,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:10.983Z,2023-04-04T05:46:10.983Z,0,,77.42,03-Apr-2023
6426cb7efa6ac80007ed8567,IOC,EQ,N,78.35,77.2,77.3,77.9,78.1,76.9,9748505,758445598.55,136.05,65.2,37944,INE242A01010,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:02.644Z,2023-03-31T12:01:02.644Z,0,,77.8,31-Mar-2023
64242860de5deb00074f7c10,IOC,EQ,N,77.55,76.65,76.85,76.9,77.15,76.9,9921198,764201404.1,136.05,65.2,40221,INE242A01010,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.484Z,2023-03-29T12:00:32.484Z,0,,77.03,29-Mar-2023
6422d6e24334450007b90fa9,IOC,EQ,N,77.4,75.75,76.9,76.9,77.1,77.1,7446988,569592326.05,136.05,65.2,34933,INE242A01010,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:34.764Z,2023-03-28T12:00:34.764Z,0,,76.49,28-Mar-2023
6421857f341dfa0007d43256,IOC,EQ,N,78.4,76.75,78.0,77.1,76.9,78.4,4845906,376541141.25,136.05,65.2,35367,INE242A01010,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:03.009Z,2023-03-27T12:01:03.009Z,0,,77.7,27-Mar-2023
642836527ae9d00007117153,IOC,EQ,N,79.2,78.0,78.85,78.4,78.2,79.0,10269895,806660873.95,136.05,65.2,28918,INE242A01010,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:06.211Z,2023-04-01T13:49:06.211Z,0,,78.55,24-Mar-2023
641c3f614052850007ffb3a0,IOC,EQ,N,79.6,78.8,79.35,79.0,79.05,79.6,7065528,558935590.3,136.05,65.2,28101,INE242A01010,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:33.231Z,2023-03-23T12:00:33.231Z,0,,79.11,23-Mar-2023
