_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
6433fa5b8fc47900077e1f83,INTELLECT,EQ,N,435.7,420.05,420.05,433.45,433.05,430.3,267822,115706803.95,964.0,388.65,10169,INE306R01017,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:27.912Z,2023-04-10T12:00:27.912Z,0,,432.03,10-Apr-2023
642eb462094dd400068c6feb,INTELLECT,EQ,N,432.55,423.35,428.0,430.3,430.0,428.65,204179,87550005.0,986.65,388.65,7954,INE306R01017,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:34.902Z,2023-04-06T12:00:34.902Z,0,,428.79,06-Apr-2023
642d62e12ea04a0007fae131,INTELLECT,EQ,N,431.7,421.1,427.45,428.65,431.4,424.75,210622,89632589.25,986.65,388.65,6879,INE306R01017,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:33.120Z,2023-04-05T12:00:33.120Z,0,,425.56,05-Apr-2023
642bb9a3de6eb90007c5e029,INTELLECT,EQ,N,427.4,412.4,415.0,424.75,424.55,410.6,336490,141090667.95,986.65,388.65,11081,INE306R01017,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:11.381Z,2023-04-04T05:46:11.381Z,0,,419.3,03-Apr-2023
6426cb7efa6ac80007ed8703,INTELLECT,EQ,N,412.9,400.0,400.0,410.6,410.5,397.75,545795,222691697.5,986.65,388.65,18135,INE306R01017,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:02.996Z,2023-03-31T12:01:02.996Z,0,,408.01,31-Mar-2023
64242860de5deb00074f7d8f,INTELLECT,EQ,N,401.7,393.25,396.75,397.75,398.9,397.0,412029,163966018.95,986.65,388.65,11208,INE306R01017,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.776Z,2023-03-29T12:00:32.776Z,0,,397.95,29-Mar-2023
6422d6e34334450007b91126,INTELLECT,EQ,N,401.95,392.95,398.95,397.0,395.0,398.55,433176,172240319.5,986.65,388.65,13614,INE306R01017,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:35.060Z,2023-03-28T12:00:35.060Z,0,,397.62,28-Mar-2023
6421857f341dfa0007d433cf,INTELLECT,EQ,N,411.7,397.35,403.0,398.55,397.35,402.75,492341,197980075.85,986.65,388.65,12290,INE306R01017,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:03.292Z,2023-03-27T12:01:03.292Z,0,,402.12,27-Mar-2023
642836527ae9d000071172e4,INTELLECT,EQ,N,414.0,400.5,407.85,402.75,404.0,406.95,394878,159874220.2,986.65,388.65,11682,INE306R01017,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:06.521Z,2023-04-01T13:49:06.521Z,0,,404.87,24-Mar-2023
641c3f614052850007ffb518,INTELLECT,EQ,N,412.8,404.65,410.0,406.95,406.45,409.3,331263,135339626.2,986.65,388.65,10260,INE306R01017,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:33.514Z,2023-03-23T12:00:33.514Z,0,,408.56,23-Mar-2023
641aede070c37800075eb561,INTELLECT,EQ,N,417.8,407.7,412.0,409.3,408.45,409.8,164630,67807199.6,986.65,388.65,6959,INE306R01017,2023-03-22,2023-03-21T18:30:00.000Z,2023-03-22T12:00:32.800Z,2023-03-22T12:00:32.800Z,0,,411.88,22-Mar-2023
64199c7ef23e5d00077630b0,INTELLECT,EQ,N,415.0,405.25,412.3,409.8,409.3,407.65,282645,116075076.25,986.65,388.65,10510,INE306R01017,2023-03-21,2023-03-20T18:30:00.000Z,2023-03-21T12:01:02.954Z,2023-03-21T12:01:02.954Z,0,,410.67,21-Mar-2023
64184add4cca9b00071d0e86,INTELLECT,EQ,N,415.0,403.0,405.0,407.65,407.0,415.85,378207,153794984.95,986.65,388.65,15452,INE306R01017,2023-03-20,2023-03-19T18:30:00.000Z,2023-03-20T12:00:29.756Z,2023-03-20T12:00:29.756Z,0,,406.64,20-Mar-2023
6428364cb12dd2000783bd13,INTELLECT,EQ,N,423.0,404.7,405.25,415.85,417.0,401.65,1304999,544594294.1,986.65,388.65,30176,INE306R01017,2023-03-17,2023-03-16T18:30:00.000Z,2023-04-01T13:49:00.213Z,2023-04-01T13:49:00.213Z,0,,417.31,17-Mar-2023
641304fe5a79c20007fb8e95,INTELLECT,EQ,N,403.9,388.65,400.0,401.65,403.9,399.55,484857,193268429.1,986.65,388.65,16770,INE306R01017,2023-03-16,2023-03-15T18:30:00.000Z,2023-03-16T12:01:02.876Z,2023-03-16T12:01:02.876Z,0,,398.61,16-Mar-2023
6411b37ebe244d00086a7682,INTELLECT,EQ,N,414.9,398.05,409.9,399.55,400.0,403.45,470926,190849233.3,986.65,392.65,14703,INE306R01017,2023-03-15,2023-03-14T18:30:00.000Z,2023-03-15T12:01:02.951Z,2023-03-15T12:01:02.951Z,0,,405.26,15-Mar-2023
