_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
6433fa5b8fc47900077e1dd0,FEDERALBNK,EQ,N,127.95,126.1,127.95,127.0,127.3,127.05,8949316,1137124229.45,143.4,82.5,55265,INE171A01029,2023-04-10,2023-04-09T18:30:00.000Z,2023-04-10T12:00:27.542Z,2023-04-10T12:00:27.542Z,0,,127.06,10-Apr-2023
642eb462094dd400068c6e3a,FEDERALBNK,EQ,N,129.2,126.75,128.5,127.05,127.0,128.55,10998936,1404760414.75,143.4,82.5,51873,INE171A01029,2023-04-06,2023-04-05T18:30:00.000Z,2023-04-06T12:00:34.552Z,2023-04-06T12:00:34.552Z,0,,127.72,06-Apr-2023
642d62e02ea04a0007fadf74,FEDERALBNK,EQ,N,133.45,128.2,133.45,128.55,128.7,133.15,16378346,2114737062.05,143.4,82.5,71952,INE171A01029,2023-04-05,2023-04-04T18:30:00.000Z,2023-04-05T12:00:32.791Z,2023-04-05T12:00:32.791Z,0,,129.12,05-Apr-2023
642bb9a2de6eb90007c5de83,FEDERALBNK,EQ,N,134.7,132.3,133.0,133.15,133.0,132.3,16580155,2212673297.75,143.4,82.5,35825,INE171A01029,2023-04-03,2023-04-02T18:30:00.000Z,2023-04-04T05:46:10.954Z,2023-04-04T05:46:10.954Z,0,,133.45,03-Apr-2023
6426cb7efa6ac80007ed854b,FEDERALBNK,EQ,N,133.25,129.4,129.7,132.3,132.25,129.1,10340913,1366451902.1,143.4,82.5,38585,INE171A01029,2023-03-31,2023-03-30T18:30:00.000Z,2023-03-31T12:01:02.624Z,2023-03-31T12:01:02.624Z,0,,132.14,31-Mar-2023
64242860de5deb00074f7bee,FEDERALBNK,EQ,N,130.0,125.5,125.6,129.1,129.3,125.7,11695672,1496080198.35,143.4,82.5,54570,INE171A01029,2023-03-29,2023-03-28T18:30:00.000Z,2023-03-29T12:00:32.459Z,2023-03-29T12:00:32.459Z,0,,127.92,29-Mar-2023
6422d6e24334450007b90f8a,FEDERALBNK,EQ,N,126.2,123.65,125.75,125.7,126.0,125.45,8491983,1059341433.35,143.4,82.5,38375,INE171A01029,2023-03-28,2023-03-27T18:30:00.000Z,2023-03-28T12:00:34.740Z,2023-03-28T12:00:34.740Z,0,,124.75,28-Mar-2023
6421857e341dfa0007d43239,FEDERALBNK,EQ,N,127.2,125.0,126.85,125.45,125.3,126.85,6549186,826696221.5,143.4,82.5,50262,INE171A01029,2023-03-27,2023-03-26T18:30:00.000Z,2023-03-27T12:01:02.984Z,2023-03-27T12:01:02.984Z,0,,126.23,27-Mar-2023
642836527ae9d00007117134,FEDERALBNK,EQ,N,128.2,125.85,127.0,126.85,126.7,127.0,7844882,997107199.05,143.4,82.5,34305,INE171A01029,2023-03-24,2023-03-23T18:30:00.000Z,2023-04-01T13:49:06.185Z,2023-04-01T13:49:06.185Z,0,,127.1,24-Mar-2023
641c3f614052850007ffb384,FEDERALBNK,EQ,N,129.7,126.65,128.9,127.0,126.95,129.1,6305290,809444019.7,143.4,82.5,42427,INE171A01029,2023-03-23,2023-03-22T18:30:00.000Z,2023-03-23T12:00:33.205Z,2023-03-23T12:00:33.205Z,0,,128.38,23-Mar-2023
641aede070c37800075eb3e8,FEDERALBNK,EQ,N,129.65,128.1,129.3,129.1,129.3,128.8,7040596,906572975.75,143.4,82.5,28357,INE171A01029,2023-03-22,2023-03-21T18:30:00.000Z,2023-03-22T12:00:32.497Z,2023-03-22T12:00:32.497Z,0,,128.76,22-Mar-2023
64199c7ef23e5d0007762f16,FEDERALBNK,EQ,N,129.75,127.6,129.75,128.8,128.75,129.1,7719172,992600623.35,143.4,82.5,38317,INE171A01029,2023-03-21,2023-03-20T18:30:00.000Z,2023-03-21T12:01:02.614Z,2023-03-21T12:01:02.614Z,0,,128.59,21-Mar-2023
64184add4cca9b00071d0ce8,FEDERALBNK,EQ,N,129.8,126.0,128.5,129.1,129.2,128.4,7022788,897359583.0,143.4,82.5,49974,INE171A01029,2023-03-20,2023-03-19T18:30:00.000Z,2023-03-20T12:00:29.437Z,2023-03-20T12:00:29.437Z,0,,127.78,20-Mar-2023
6428364bb12dd2000783bb78,FEDERALBNK,EQ,N,129.05,127.8,127.8,128.4,128.5,127.3,8882157,1140754401.5,143.4,82.5,76756,INE171A01029,2023-03-17,2023-03-16T18:30:00.000Z,2023-04-01T13:48:59.837Z,2023-04-01T13:48:59.837Z,0,,128.43,17-Mar-2023
641304fe5a79c20007fb8d02,FEDERALBNK,EQ,N,128.0,124.55,126.6,127.3,127.65,126.6,9318760,1180376211.45,143.4,82.5,64533,INE171A01029,2023-03-16,2023-03-15T18:30:00.000Z,2023-03-16T12:01:02.588Z,2023-03-16T12:01:02.588Z,0,,126.67,16-Mar-2023
6411b37ebe244d00086a74e0,FEDERALBNK,EQ,N,129.7,126.05,129.5,126.6,126.65,127.75,7183525,917172877.45,143.4,82.5,42790,INE171A01029,2023-03-15,2023-03-14T18:30:00.000Z,2023-03-15T12:01:02.616Z,2023-03-15T12:01:02.616Z,0,,127.68,15-Mar-2023
641061fe5cd8ce0007c66cc7,FEDERALBNK,EQ,N,130.25,127.5,129.5,127.75,128.0,129.5,10242575,1313507549.5,143.4,82.5,50344,INE171A01029,2023-03-14,2023-03-13T18:30:00.000Z,2023-03-14T12:01:02.778Z,2023-03-14T12:01:02.778Z,0,,128.24,14-Mar-2023
640f107ef9a53c00076d5081,FEDERALBNK,EQ,N,133.45,128.75,131.95,129.5,129.8,133.0,7173855,936093831.2,143.4,82.5,45531,INE171A01029,2023-03-13,2023-03-12T18:30:00.000Z,2023-03-13T12:01:02.765Z,2023-03-13T12:01:02.765Z,0,,130.49,13-Mar-2023
6428361bcad839000735fdaf,FEDERALBNK,EQ,N,133.4,131.8,133.25,133.0,133.35,134.2,6662275,882405145.95,143.4,82.5,42390,INE171A01029,2023-03-10,2023-03-09T18:30:00.000Z,2023-04-01T13:48:11.383Z,2023-04-01T13:48:11.383Z,0,,132.45,10-Mar-2023
6409ca619d5f8e0007ab00b2,FEDERALBNK,EQ,N,136.45,133.85,136.2,134.2,134.1,135.9,6794833,919485566.6,143.4,82.5,34965,INE171A01029,2023-03-09,2023-03-08T18:30:00.000Z,2023-03-09T12:00:33.095Z,2023-03-09T12:00:33.095Z,0,,135.32,09-Mar-2023
640878fe75b3490007548135,FEDERALBNK,EQ,N,136.25,132.9,133.9,135.9,135.7,134.15,7830013,1055700046.4,143.4,82.5,44752,INE171A01029,2023-03-08,2023-03-07T18:30:00.000Z,2023-03-08T12:01:02.663Z,2023-03-08T12:01:02.663Z,0,,134.83,08-Mar-2023
